regulation_id,requirement_id,section_id,description,requirement_type,is_quantitative,applies_to_loan_type,severity
APG-223,APG-223-REQ-013,APG-223-S3,"A prudent ADI should have appropriate measures to ensure commission-based broker compensation does not create adverse incentives, including consideration of clawback provisions and monitoring and controls to guard against incentives to pursue loans with inadequate verification, marginal serviceability or excessive leverage.",governance,False,residential_secured,recommended
APG-223,APG-223-REQ-014,APG-223-S3,"A prudent ADI relying on brokers to originate a material proportion of its portfolio should closely monitor performance at the broker firm or individual broker level, and take measures including restricting or terminating relationships where elevated defaults or materially deficient documentation are identified.",monitoring,False,residential_secured,recommended
APG-223,APG-223-REQ-015,APG-223-S4,"A prudent ADI should recognise and address the risks arising from different origination channels in its risk management framework, exercising higher diligence when credit approval decisions are made distant from the borrower or collateral location.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-016,APG-223-S4,"APRA expects an ADI to undertake a new serviceability assessment whenever there are material changes to the current or originally approved loan conditions, including changes in repayment basis, interest rate basis, loan tenor or any change that increases total repayments over the life of the loan.",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-017,APG-223-S4,Material serviceability policies and procedures should be reviewed at least annually and updated to align with the changing external environment; APRA expects material changes to serviceability policy to be analysed and their potential impact on the risk profile of new loans reported to appropriate risk governance forums.,governance,False,residential_secured,expected
APG-223,APG-223-REQ-018,APG-223-S4,"Loan serviceability policies should include a consistent set of serviceability criteria across all mortgage products; where different criteria are used for different products or brands, APRA expects the ADI to be able to articulate the commercial reasons and implications for risk profile.",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-019,APG-223-S4,"A sound serviceability assessment should include consideration of all existing and ongoing debt commitments (secured and unsecured), interest rates, outstanding principal and evidence of delinquency, and should not rely on longer-term access to honeymoon or discounted introductory rates.",serviceability,False,residential_secured,recommended
APG-223,APG-223-REQ-020,APG-223-S4,"Under Attachment C of APS 220, ADIs must apply a serviceability buffer of at least 3.0 per cent over the loan's interest rate (ignoring honeymoon rates), applied to both new and existing debt commitments.",serviceability,True,residential_secured,expected
APG-223,APG-223-REQ-021,APG-223-S4,"A prudent ADI should use the serviceability buffer in conjunction with an interest rate floor to ensure the buffer is adequate in a low interest rate environment, and should regularly review buffers and floors on at least a quarterly basis and when interest rates change.",serviceability,False,residential_secured,recommended
APG-223,APG-223-REQ-022,APG-223-S4,"APRA expects ADIs to fully apply buffers and floor rates to both new and existing debt commitments, making sufficient enquiries on existing debt including current interest rate, remaining term, outstanding balance, redraw availability and evidence of delinquency.",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-023,APG-223-S4,"APRA expects ADIs to use a suitably prudent period for assessing repayment of credit card or other revolving personal debt, for example assessing repayment obligations at three per cent per month on the total committed limit.",serviceability,True,residential_secured,expected
APG-223,APG-223-REQ-024,APG-223-S4,"For interest-only loans, APRA expects ADIs to assess the borrower's ability to meet future repayments on a principal and interest basis for the specific term over which principal and interest repayments apply, excluding the interest-only period.",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-025,APG-223-S4,A prudent ADI should discount or disregard temporarily high or uncertain income and apply appropriate adjustments to seasonal or variable income sources; prudent practice is to apply discounts of at least 20 per cent on most types of non-salary income.,serviceability,True,residential_secured,recommended
APG-223,APG-223-REQ-026,APG-223-S4,"A prudent ADI should make reasonable inquiries and take reasonable steps to verify a borrower's available income through a combination of factors including employment status confirmation, payslips, employer/accountant advice, tax returns, bank statements and credit history enquiries.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-027,APG-223-S4,A prudent ADI should make reasonable inquiries and take reasonable steps to verify a self-employed borrower's available income through income and cash flow verification and supporting documentation including third-party verification.,origination,False,residential_secured,recommended
APG-223,APG-223-REQ-028,APG-223-S4,"In APRA's view, prudent serviceability policies should incorporate a minimum haircut of at least 20 per cent on expected rental income, with larger haircuts appropriate for properties with higher risk of non-occupancy.",serviceability,True,residential_secured,expected
APG-223,APG-223-REQ-029,APG-223-S4,A prudent ADI should account for investment property-related fees and expenses in serviceability assessments and should place no reliance on a borrower's potential ability to access future tax benefits from operating a rental property at a loss.,serviceability,False,residential_secured,recommended
APG-223,APG-223-REQ-030,APG-223-S4,"APRA expects ADIs to use the greater of a borrower's declared living expenses or an appropriately scaled version of the HEM or HPI indices, applying a margin linked to the borrower's income to the relevant index, and updating these indices at least in line with published updates (typically quarterly).",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-031,APG-223-S4,A prudent ADI should include a reasonable estimate of housing costs in serviceability assessments even if a borrower does not currently report personal housing expenses due to living arrangements with friends or relatives.,serviceability,False,residential_secured,recommended
APG-223,APG-223-REQ-032,APG-223-S4,A prudent ADI should have effective procedures to verify a potential borrower's existing debt commitments and take reasonable steps to identify undeclared debt commitments.,origination,False,residential_secured,recommended
APG-223,APG-223-REQ-033,APG-223-S4,"A prudent ADI should retain complete documentation of information supporting a residential mortgage approval, including income and expense documentation and verification steps, for a reasonable number of years after origination.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-034,APG-223-S4,"A prudent ADI's risk limits should reflect the maximum level of allowable overrides and be supported by a robust monitoring framework; APRA expects that where overrides breach risk limits, appropriate action would be taken by senior management.",monitoring,False,residential_secured,expected
APG-223,APG-223-REQ-035,APG-223-S4,"APRA expects an ADI to have a framework that clearly defines overrides, capturing any loan approved outside serviceability criteria parameters including loans with net income surplus less than $0 or where exceptions to minimum serviceability requirements have been granted.",governance,False,residential_secured,expected
APG-223,APG-223-REQ-036,APG-223-S4,"A sound override framework should detail the approval process, documentary requirements, acceptable reasons for an override and an oversight mechanism to monitor and report overrides; regular override reporting should be provided to senior management and the Board.",reporting,False,residential_secured,recommended
APG-223,APG-223-REQ-037,APG-223-S4,APRA expects an ADI to have appropriate processes to determine whether loans approved through overrides to internal policy would be treated as standard or non-standard loans for capital purposes under APS 112.,capital,False,residential_secured,expected
APG-223,APG-223-REQ-038,APG-223-S4,"APRA expects an ADI to consider a borrower's HELP debt obligations alongside other debt commitments when assessing borrowing capacity, as HELP repayments are deducted from gross income and are not available to service a mortgage.",serviceability,False,residential_secured,expected
APG-223,APG-223-REQ-039,APG-223-S4,"An ADI retains both the risk and responsibility for material outsourced functions including origination and ongoing management of residential mortgage lending; where lending authority is delegated to third parties, robust oversight mechanisms must be implemented and adherence to policies subject to regular audit.",governance,False,residential_secured,expected
APG-223,APG-223-REQ-040,APG-223-S4,"A prudent ADI should have appropriate procedures to verify the accuracy and completeness of information provided by third-party originators; income verification should preferably be performed by the ADI rather than a third party, and third-party approval and verification processes should be periodically monitored and tested.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-041,APG-223-S4,A prudent ADI should ensure that arrangements with third-party residential mortgage loan originators allow for timely cessation of such arrangements should the ADI no longer be able to place reliance on the third party.,governance,False,residential_secured,recommended
APG-223,APG-223-REQ-042,APG-223-S4,"Scorecards or models used in residential mortgage loan evaluation should be subject to regular monitoring and validation; a prudent ADI should develop an effective governance framework and benchmarks to assess scorecard performance, and should seek independent third-party validation where vendor conflict of interest exists.",governance,False,residential_secured,recommended
APG-223,APG-223-REQ-043,APG-223-S5,"APRA expects an ADI to recognise in its risk appetite portfolio limits for loan types more vulnerable to serviceability stress and property value decreases, including interest-only, foreign currency, non-standard documentation, reverse mortgage, HELOC and SMSF loans.",governance,False,residential_secured,expected
APG-223,APG-223-REQ-044,APG-223-S5,"APRA expects that an ADI would only approve interest-only loans for owner-occupiers where there is a sound and documented economic basis, and not based on inability to service a loan on a principal and interest basis; interest-only periods should be of limited duration.",origination,False,residential_secured,expected
APG-223,APG-223-REQ-045,APG-223-S5,"In APRA's view, it is not prudent to extend foreign currency-denominated loans against domestic currency income streams or domestic currency collateral; where foreign currency loans are extended to borrowers with foreign currency income, offshore income should be discounted in assessing loan servicing capacity.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-046,APG-223-S5,"For loans with non-standard/alternative documentation, a prudent ADI should seek to address increased risk through appropriate pricing and significantly lower LVRs, and should ensure such loans are warranted by the borrower's situation rather than reluctance to provide documentation.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-047,APG-223-S5,"An ADI undertaking reverse mortgage lending should take appropriate measures to address unique operational, legal and reputational risks, including assessment of actuarial advice, LVR caps related to borrower age, regular revaluation procedures and cautioning borrowers against waiving independent advice.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-048,APG-223-S5,"A prudent ADI should establish checks and portfolio limits for HELOC loans as part of its risk appetite statement, including limits on the non-amortising portion of such loans.",governance,False,residential_secured,recommended
APG-223,APG-223-REQ-049,APG-223-S5,APRA expects that a prudent ADI would identify the additional risks relevant to SMSF lending and implement loan application assessment processes and criteria that adequately reflect these risks; a decision to undertake SMSF lending should be approved at an appropriate governance forum and explicitly incorporated into the ADI's policy framework.,governance,False,residential_secured,expected
APG-223,APG-223-REQ-050,APG-223-S6,"APRA expects that an ADI will document its valuation policy; as collateral risk increases or loan coverage by collateral decreases, the need for specialist valuation also increases.",collateral,False,residential_secured,expected
APG-223,APG-223-REQ-051,APG-223-S6,"A prudent ADI contemplating use of alternative valuation methods such as AVMs should subject proposals to thorough analysis and develop a risk management capability including a hierarchy of acceptable methods, analysis of strengths and weaknesses, back-testing, ongoing monitoring and appropriate staff training.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-052,APG-223-S6,"Where an ADI relies on a panel of approved valuation professionals, the panel should be periodically reviewed by senior risk management staff; valuer selection should be conducted by the risk management area rather than sales staff.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-053,APG-223-S6,"Sound risk management practices for security valuation should include valuation reports prepared with professional skill and diligence, valuers selected on the basis of appropriate professional qualifications and comprehensive valuation documentation maintained for the term of the loan.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-054,APG-223-S6,"When valuation management is outsourced, oversight and control should be retained by the ADI's credit risk management; any override of valuation requirements should be limited to senior credit risk management of the ADI.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-055,APG-223-S6,"Good practice requires ADIs to ensure claims against collateral are legally enforceable, including confirming clear title, that property characteristics are as represented, and that collateral is appropriately insured at origination and maintained under contractual mortgage terms.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-056,APG-223-S6,"A prudent ADI should monitor exposures by LVR bands over time; significant increases in high LVR lending should typically trigger senior management review of risk targets and internal controls over high LVR lending, with Board oversight.",monitoring,True,residential_secured,recommended
APG-223,APG-223-REQ-057,APG-223-S6,"Sound credit practice should include recalculating LVRs at the time of any top-up loan, formal loan increases, refinancing or significant draw-down on equity, based on appropriate and contemporary property valuations.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-058,APG-223-S6,"For off-the-plan sales, a prudent ADI should make appropriate reductions in developer prices when determining LVRs or seek independent professional valuations; developer discounts should not be treated as part of the borrower's deposit for LVR calculation purposes.",collateral,False,residential_secured,recommended
APG-223,APG-223-REQ-059,APG-223-S6,"APRA does not consider the sole use of LMI coverage as a sufficient control to mitigate high LVR risk; where higher LVR lending is permitted, additional risk should be mitigated by stronger serviceability-adjusted loan pricing and, for IRB banks, higher expected loss provisions and capital.",collateral,False,residential_secured,expected
APG-223,APG-223-REQ-060,APG-223-S6,"A prudent ADI should assess the guarantor's income and conduct independent checks on creditworthiness, enforceability of potential claims and value of collateral pledged by the guarantor, and should consider appropriate portfolio limits for guarantor lending.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-061,APG-223-S7,"APRA expects that an ADI, as part of its credit risk appetite framework, will define its approach to resolving troubled loans both individually and under conditions where an unusually large number of borrowers are distressed simultaneously.",governance,False,residential_secured,expected
APG-223,APG-223-REQ-062,APG-223-S7,"An ADI should have a full understanding of the risk profile of hardship loans and ensure these risks are appropriately reflected in internal management reporting, provisioning and capital adequacy calculations.",monitoring,False,residential_secured,expected
APG-223,APG-223-REQ-063,APG-223-S7,"Where a residential mortgage loan is in default, a prudent ADI should usually undertake a full revaluation when assessing the value of the collateral; upon receiving a hardship notice, the ADI should re-assess the borrower's income, living expenses, assets and liabilities.",monitoring,False,residential_secured,recommended
APG-223,APG-223-REQ-064,APG-223-S7,"For prudential reporting purposes, ADIs should not freeze or re-age loans where hardship concessions have been granted; arrears should continue to accrue based on original scheduled payments until the loan is brought back into performing status.",reporting,False,residential_secured,recommended
APG-223,APG-223-REQ-065,APG-223-S7,"Hardship or collections decisions involving ongoing concessions beyond normally available terms (non-commercial terms) must be reported as restructured items in APRA prudential returns, and appropriate loan-loss collective provisioning should be maintained for loans subject to hardship applications.",reporting,False,residential_secured,recommended
APG-223,APG-223-REQ-066,APG-223-S8,"A prudent ADI should regularly stress test its residential mortgage lending portfolio under a range of severe but plausible adverse scenarios, with complexity and granularity taking into account the scale and risk characteristics of the portfolio.",monitoring,False,residential_secured,recommended
APG-223,APG-223-REQ-067,APG-223-S8,"Stress testing should be conducted at a sufficiently granular level to capture risk characteristics including product type, LVR, LMI coverage, serviceability, geography, vintage, origination channel and borrower characteristics; scenario and modelling assumptions should be communicated to senior management.",monitoring,False,residential_secured,recommended
APG-223,APG-223-REQ-068,APG-223-S8,Stress test models should be validated and checked by an independent internal group or appropriately qualified external party; vendor models should be appropriately customised to the ADI's specific risk profile.,governance,False,residential_secured,recommended
APG-223,APG-223-REQ-069,APG-223-S8,"Stress testing arrangements should include well-documented policies and procedures governing the stress testing program, with timely communication of results to the Board, senior management and relevant staff, including quantitative information on scenarios, results, capital impact, key assumptions and recommended actions.",reporting,False,residential_secured,recommended
APG-223,APG-223-REQ-070,APG-223-S9,"LMI is not an alternative to loan origination due diligence; a prudent ADI should, notwithstanding LMI coverage, conduct its own due diligence including independent assessment of borrower repayment capacity, verification of minimum initial equity, reasonable debt service coverage and property value assessment.",origination,False,residential_secured,recommended
APG-223,APG-223-REQ-071,APG-223-S9,An ADI must ensure compliance with all LMI provider requirements to avoid invalidating cover in the event of a claim; good practice is for internal audit and/or risk management functions to periodically test and confirm compliance with LMI provider requirements.,monitoring,False,residential_secured,recommended
APG-223,APG-223-REQ-072,APG-223-S9,APRA expects an ADI to have its own hindsight review and audit regime and not to rely solely on the audit and compliance regimes of LMI providers.,monitoring,False,residential_secured,expected
APS-112,APS-112-REQ-001,APS-112-S2,"This Prudential Standard applies to all ADIs except foreign ADIs and purchased payment facility providers, on both Level 1 and Level 2 bases.",governance,False,all,mandatory
APS-112,APS-112-REQ-002,APS-112-S2,"Where an ADI is the holding company for a group, it must ensure requirements are met on a Level 2 basis. Where an ADI is a subsidiary of an authorised NOHC, the NOHC must ensure requirements are met on a Level 2 basis.",governance,False,all,mandatory
APS-112,APS-112-REQ-003,APS-112-S6,"ADIs must apply this Standard to calculate RWA for credit exposures of overseas banking subsidiaries forming part of the Level 2 group, except where a prescribed New Zealand authority's equivalent prudential rules apply.",capital,False,all,mandatory
APS-112,APS-112-REQ-004,APS-112-S8,"An ADI must hold Regulatory Capital commensurate with its credit risk exposure, applying specified risk weights and CCFs, and using ECAI ratings where appropriate.",capital,False,all,mandatory
APS-112,APS-112-REQ-005,APS-112-S8,"An ADI must establish and implement effective internal policies, processes, systems and controls to ensure appropriate risk weights are assigned to its credit exposures.",governance,False,all,mandatory
APS-112,APS-112-REQ-006,APS-112-S8,"If an ADI seeks to use LMI or eligible CRM techniques to reduce Regulatory Capital requirements, it must have effective policies, procedures and systems in place, including addressing residual risks such as legal, operational, liquidity and market risks.",governance,False,all,mandatory
APS-112,APS-112-REQ-007,APS-112-S9,"An ADI must calculate RWA for on-balance sheet exposures by multiplying the current book value (including accrued interest or revaluations, net of provisions, write-offs and depreciation) by the relevant risk weight.",capital,False,all,mandatory
APS-112,APS-112-REQ-008,APS-112-S9,"The RWA of a non-SFT off-balance sheet exposure must be calculated by first determining EAD per Attachment C or APS 180, then multiplying by the relevant risk weight.",capital,False,all,mandatory
APS-112,APS-112-REQ-009,APS-112-S9,"For SFTs, an ADI must calculate RWA for counterparty exposure (EAD per Attachment G multiplied by relevant risk weight) and the capital requirement for credit or market risk in any securities lent or posted as collateral where that risk remains with the ADI.",capital,False,all,mandatory
APS-112,APS-112-REQ-010,APS-112-S10,"Where multiple CRM techniques cover a single exposure, the ADI must divide the exposure into separately calculated portions and total the resulting RWA.",capital,False,all,mandatory
APS-112,APS-112-REQ-011,APS-112-S10,An ADI must not recognise additional CRM on exposures where the risk weight is mapped from an ECAI issue-specific credit rating that already incorporates CRM.,collateral,False,all,mandatory
APS-112,APS-112-REQ-012,APS-112-S10,An ADI must not recognise CRM where there is a material positive correlation between the credit quality of the counterparty and the CRM technique used.,collateral,False,all,mandatory
APS-112,APS-112-REQ-013,APS-112-S10,"To obtain capital relief through CRM, all documentation must be legally binding and enforceable in all relevant jurisdictions, with sufficient legal review and periodic reviews to confirm ongoing enforceability.",collateral,False,all,mandatory
APS-112,APS-112-REQ-014,APS-112-ATT-A,"Property exposures must be risk-weighted according to Attachment A requirements, except defaulted property exposures which must be risk-weighted under Attachment E.",capital,False,all,mandatory
APS-112,APS-112-REQ-015,APS-112-ATT-A,A loan must meet all requirements in paragraphs 3 to 7 of Attachment A to be classified as a standard loan.,origination,False,all,mandatory
APS-112,APS-112-REQ-016,APS-112-ATT-A,"An ADI must have unequivocal enforcement rights over mortgaged property at all times, including right to possession and power of sale, and must reasonably consider it can realise the property's value within a reasonable timeframe.",collateral,False,all,mandatory
APS-112,APS-112-REQ-017,APS-112-ATT-A,"An ADI's property exposure must be secured by a registered first mortgage, or a registered second mortgage meeting specified conditions including written consent of first mortgagee, restrictions on increasing the first mortgage amount, independent power of sale, and fair market value requirements on sale.",collateral,False,all,mandatory
APS-112,APS-112-REQ-018,APS-112-ATT-A,"Prior to loan approval, an ADI must document, assess and verify the borrower's ability to meet repayment obligations, including assessment of higher interest rate impacts, all existing debt commitments, serviceability for P&I period on interest-only residential loans, and tenancy profile for cash-flow dependent commercial loans. Failure to make a positive determination requires classification as non-standard.",serviceability,False,all,mandatory
APS-112,APS-112-REQ-019,APS-112-ATT-A,"An ADI must appropriately value property offered as security per paragraph 11 of Attachment A, and except for ADC exposures, the property value must not depend materially on the borrower's performance.",collateral,False,all,mandatory
APS-112,APS-112-REQ-020,APS-112-ATT-A,"All information required at loan origination and for monitoring must be accurately documented and readily accessible, including borrower repayment ability and property valuation information.",monitoring,False,all,mandatory
APS-112,APS-112-REQ-021,APS-112-ATT-A,Property exposures originated prior to 1 January 2023 with no material change to loan terms and conditions after that date are exempt from the serviceability assessment requirements in paragraph 5 of Attachment A for standard loan classification.,origination,False,all,mandatory
APS-112,APS-112-REQ-022,APS-112-ATT-A,"LVR components must be prudently calculated per paragraphs 10 and 11 of Attachment A. The loan amount includes outstanding balance, accrued interest and fees, and any undrawn committed amount, gross of provisions and CRM. Multiple sequential loans secured by the same property must be aggregated; second mortgage loans must include all claims secured by both mortgages.",origination,False,all,mandatory
APS-112,APS-112-REQ-031,APS-112-ATT-A-LVR-CALC,"The value of a mortgaged property must be independently appraised using prudently conservative criteria consistent with APS 220, and must not exceed market value where determinable. The origination value must be maintained unless specific conditions for updating are met.",origination,False,all,mandatory
APS-112,APS-112-REQ-032,APS-112-ATT-A-LVR-CALC,"Where a residential property exposure is secured by both residential and commercial properties, an ADI must apply a 40 per cent haircut to the value of any commercial property when calculating LVR.",capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-033,APS-112-ATT-A-LVR-CALC,"For reverse mortgages where a borrower has been guaranteed a minimum share in future sale proceeds, the LVR calculation must be adjusted by reducing the property value by the quarantined percentage share.",capital,False,residential_secured,mandatory
APS-112,APS-112-REQ-034,APS-112-ATT-A-LVR-CALC,"An ADI may use eligible CRM techniques to reduce the exposure amount of a property exposure, but the LVR band and applicable risk weight must be determined before the application of the relevant CRM technique.",capital,False,all,mandatory
APS-112,APS-112-REQ-035,APS-112-ATT-A-RES-PROP-DEF,"Where finance is used for more than one purpose, the entire amount must be classified according to the predominant purpose. Where there is doubt about owner-occupied versus investment classification, the loan must be treated as other standard residential property.",origination,False,residential_secured,mandatory
APS-112,APS-112-REQ-036,APS-112-ATT-A-LMI,"An ADI may reduce its capital requirement through LMI only where the insurance provides cover for all losses up to at least 40 per cent of the higher of the original or outstanding loan amount, and is provided by an APRA-regulated insurer (Level 1) or overseas prudential regulator-regulated insurer (Level 2).",capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-037,APS-112-ATT-A-TABLE1,"An ADI must apply the risk weights in Table 1 to standard residential property exposures based on loan classification (owner-occupied P&I or other standard), LMI status, and LVR band.",capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-038,APS-112-ATT-A-TABLE1,An ADI may apply a risk weight of 35 per cent to residential property exposures that satisfy the conditions for inclusion within the Australian Government's Home Guarantee Scheme and for which NHFIC has issued a guarantee certificate.,capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-039,APS-112-ATT-A-TABLE2,Interest-only loans with LVR greater than 80 per cent and an interest-only term greater than five years or of unspecified duration must be classified as non-standard loans.,origination,True,residential_secured,mandatory
APS-112,APS-112-REQ-040,APS-112-ATT-A-TABLE2,An ADI must apply the risk weights in Table 2 to non-standard loans secured by residential property based on LVR. Reverse mortgages receive a 50 per cent risk weight at LVR ≤60% and 100 per cent above; all other non-standard loans receive 100 per cent.,capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-041,APS-112-ATT-A-TABLE2,A non-standard loan (due to failing paragraph 5 criteria) may be reclassified as a standard loan where the loan has been performing consecutively for the previous 36 months.,monitoring,True,residential_secured,mandatory
APS-112,APS-112-REQ-042,APS-112-ATT-A-COMM-PROP,"Where repayment of a commercial property exposure depends primarily on property cash flows, an ADI must apply the risk weights in Table 3 based on LVR and standard/non-standard classification.",capital,True,commercial_secured,mandatory
APS-112,APS-112-REQ-043,APS-112-ATT-A-COMM-PROP,"Where repayment of a commercial property exposure does not depend primarily on property cash flows, an ADI must apply the risk weights in Table 4 based on counterparty type, LVR, and standard/non-standard classification.",capital,True,commercial_secured,mandatory
APS-112,APS-112-REQ-044,APS-112-ATT-A-COMM-PROP,"To classify a commercial property exposure as not dependent on property cash flows, the borrower must have greater than $250 million in tangible assets, no single real estate asset may exceed 25 per cent of the portfolio by value, and tenant concentration limits must be met.",origination,True,commercial_secured,mandatory
APS-112,APS-112-REQ-045,APS-112-ATT-A-ADC,"An ADI may apply a 100 per cent risk weight to ADC exposures secured by residential property only if the exposure meets standard loan criteria, total debt to qualifying development costs is less than 75 per cent, and pre-sales requirements are met for exposures above $5 million.",capital,True,residential_secured,mandatory
APS-112,APS-112-REQ-046,APS-112-ATT-A-ADC,An ADI must apply a risk weight of 150 per cent to all ADC exposures that do not qualify for the 100 per cent risk weight under paragraph 29.,capital,True,all,mandatory
APS-112,APS-112-REQ-047,APS-112-ATT-B-INTRO,"An ADI must risk-weight all non-property exposures in accordance with Attachment B, except for unsettled/failed transactions (Attachment D) and defaulted exposures (Attachment E). Where external credit ratings are used, Attachment F requirements must also be met.",capital,False,all,mandatory
APS-112,APS-112-REQ-048,APS-112-ATT-B-SOVEREIGN,An ADI must apply the risk weights in Table 5 to sovereign exposures based on external credit rating. Exposures to the Australian Government and RBA denominated and funded in Australian dollars may be risk-weighted at zero per cent.,capital,True,all,mandatory
APS-112,APS-112-REQ-049,APS-112-ATT-B-PSE,"An ADI must apply the risk weights in Table 6 to domestic PSE exposures that do not qualify as sovereign exposures, based on external credit rating.",capital,True,all,mandatory
APS-112,APS-112-REQ-050,APS-112-ATT-B-BANK,An ADI must apply the risk weights in Tables 7 and 8 to bank exposures based on external credit rating and maturity. Unrated bank exposures must be risk-weighted as the higher of the standard unrated weight and the sovereign risk weight of the country of incorporation.,capital,True,all,mandatory
APS-112,APS-112-REQ-051,APS-112-ATT-B-BANK,An ADI must not use external credit ratings that incorporate assumptions of implicit government support when assigning risk weights to bank exposures.,capital,False,all,mandatory
APS-112,APS-112-REQ-052,APS-112-ATT-B-COVERED-BONDS,"An ADI may apply the reduced risk weights in Table 9 to rated covered bond exposures only where the cover pool composition, overcollateralisation of at least 10 per cent, and ongoing semi-annual disclosure requirements are met.",capital,True,all,mandatory
APS-112,APS-112-REQ-053,APS-112-ATT-B-COVERED-BONDS,Bank assets in a covered bond cover pool must not exceed 15 per cent of the cover pool. Residential property assets in the cover pool must have LVR ≤80% and commercial property assets must have LVR ≤60%.,collateral,True,all,mandatory
APS-112,APS-112-REQ-054,APS-112-ATT-B-COVERED-BONDS,"An ADI must be able to demonstrate to APRA that cover pool information including value, geographical distribution, asset type, loan size, interest rate and currency risks is available on at least a semi-annual basis.",reporting,False,all,mandatory
APS-112,APS-112-REQ-051,APS-112-ATT-B-S17,Unrated covered bonds or those not meeting paragraphs 15-16 requirements must be treated as bank exposures and risk-weighted using Table 7.,capital,False,all,mandatory
APS-112,APS-112-REQ-052,APS-112-ATT-B-S19,ADIs must apply risk weights from Table 10 to general corporate exposures with an external long-term credit rating.,capital,True,all,mandatory
